PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,,pts_diff,fg_pct_diff,ft_pct_diff,fg3_pct_diff,ast_diff,reb_diff
77,0.385,0.857,0.2,11,48,1610612741,85,0.367,0.875,0.294,8,46,0,,,,,,,
109,0.545,0.682,0.357,30,41,1610612764,102,0.418,0.72,0.348,18,40,1,,,,,,,
89,0.386,0.579,0.37,17,50,1610612740,82,0.366,0.789,0.333,19,48,1,,,,,,,
103,0.5,0.636,0.357,22,40,1610612739,93,0.407,0.6,0.367,19,51,1,,,,,,,
90,0.434,0.739,0.333,18,53,1610612742,83,0.41,0.7,0.348,16,32,1,,,,,,,
105,0.452,0.632,0.36,24,52,1610612765,102,0.494,0.833,0.348,19,40,1,,,,,,,
107,0.486,0.871,0.313,29,39,1610612749,100,0.398,0.778,0.25,25,47,1,,,,,,,
105,0.476,0.929,0.48,25,44,1610612745,103,0.435,0.643,0.35,25,47,1,,,,,,,
121,0.451,0.902,0.4,16,46,1610612744,127,0.506,0.929,0.361,33,35,0,,,,,,,
120,0.484,0.917,0.471,23,49,1610612756,104,0.494,0.621,0.4,14,35,1,,,,,,,
107,0.457,0.706,0.36,15,35,1610612763,111,0.488,0.842,0.577,24,43,0,,,,,,,
105,0.474,0.774,0.45,21,46,1610612759,110,0.489,0.765,0.367,29,37,0,,,,,,,
121,0.53,0.714,0.394,26,46,1610612761,117,0.479,0.667,0.448,24,40,1,,,,,,,
90,0.404,0.786,0.304,13,48,1610612737,93,0.463,0.684,0.353,18,35,0,,,,,,,
108,0.427,0.81,0.429,25,43,1610612766,115,0.538,0.818,0.458,25,37,0,,,,,,,
88,0.358,0.611,0.265,17,49,1610612741,113,0.418,0.857,0.35,16,67,0,,,,,,,
125,0.446,0.791,0.321,24,55,1610612751,118,0.455,0.8,0.293,23,47,1,,,,,,,
88,0.389,1,0.32,22,49,1610612753,69,0.321,0.769,0.2,12,52,1,,,,,,,
93,0.436,0.889,0.36,18,51,1610612742,77,0.381,0.727,0.185,15,40,1,,,,,,,
104,0.467,0.813,0.313,25,47,1610612760,88,0.375,0.773,0.185,16,51,1,,,,,,,
106,0.443,0.833,0.286,16,46,1610612738,105,0.4,0.85,0.293,19,44,1,,,,,,,
115,0.484,0.588,0.425,20,55,1610612755,88,0.378,0.882,0.227,18,39,1,,,,,,,
94,0.402,0.741,0.533,24,52,1610612748,90,0.44,0.571,0.267,22,41,1,,,,,,,
96,0.479,0.818,0.286,17,29,1610612763,102,0.474,0.846,0.381,13,44,0,,,,,,,
127,0.533,0.81,0.56,32,43,1610612751,95,0.442,0.773,0.303,18,37,1,,,,,,,
100,0.424,0.533,0.368,25,53,1610612766,93,0.379,0.833,0.379,23,45,1,,,,,,,
117,0.511,0.615,0.28,22,42,1610612753,119,0.535,0.8,0.458,24,38,0,,,,,,,
125,0.525,0.667,0.481,28,44,1610612747,99,0.465,0.833,0.333,16,39,1,,,,,,,
133,0.517,0.871,0.485,32,43,1610612756,120,0.511,0.769,0.333,27,38,1,,,,,,,
112,0.394,0.813,0.276,21,44,1610612743,105,0.396,0.759,0.379,11,59,1,,,,,,,
99,0.433,0.789,0.3,20,42,1610612747,126,0.553,0.857,0.533,36,47,0,,,,,,,
99,0.419,0.75,0.222,17,40,1610612738,105,0.438,0.818,0.32,22,47,0,,,,,,,
118,0.47,0.868,0.318,18,44,1610612752,107,0.454,0.75,0.304,19,49,1,,,,,,,
117,0.505,0.571,0.406,31,52,1610612755,96,0.434,0.65,0.379,21,39,1,,,,,,,
106,0.402,0.92,0.333,21,52,1610612764,95,0.418,0.833,0.308,19,49,1,,,,,,,
100,0.382,0.81,0.319,22,46,1610612759,106,0.539,0.792,0.278,21,35,0,,,,,,,
105,0.449,0.81,0.364,26,39,1610612746,119,0.526,0.757,0.458,25,42,0,,,,,,,
91,0.469,0.526,0.294,21,39,1610612762,102,0.494,0.842,0.3,12,45,0,,,,,,,
106,0.529,0.75,0.389,20,35,1610612763,96,0.449,0.952,0.2,20,32,1,,,,,,,
95,0.429,0.737,0.36,15,42,1610612765,106,0.511,0.714,0.222,23,37,0,,,,,,,
104,0.374,0.762,0.242,23,55,1610612751,122,0.476,0.867,0.432,22,55,0,,,,,,,
109,0.419,0.839,0.344,24,54,1610612754,105,0.443,0.957,0.263,23,40,1,,,,,,,
94,0.437,0.789,0.2,16,46,1610612739,105,0.419,0.731,0.424,16,47,0,,,,,,,
111,0.409,0.75,0.415,22,57,1610612761,113,0.478,0.955,0.273,18,45,0,,,,,,,
74,0.333,0.737,0.4,13,43,1610612762,87,0.407,0.875,0.25,19,52,0,,,,,,,
115,0.389,0.791,0.407,23,53,1610612752,87,0.351,0.882,0.261,19,57,1,,,,,,,
108,0.432,0.842,0.571,21,45,1610612746,110,0.453,0.6,0.407,18,45,0,,,,,,,
96,0.444,0.789,0.45,24,45,1610612765,86,0.421,0.81,0.2,14,42,1,,,,,,,
122,0.523,0.704,0.394,29,36,1610612758,120,0.489,0.8,0.286,18,48,1,,,,,,,
106,0.44,0.8,0.333,23,48,1610612740,112,0.438,0.926,0.36,22,47,0,,,,,,,
95,0.409,0.667,0.448,22,46,1610612741,98,0.416,0.9,0.375,18,48,0,,,,,,,
101,0.404,0.706,0.361,26,44,1610612744,125,0.541,0.95,0.467,33,44,0,,,,,,,
91,0.4,0.75,0.381,18,43,1610612747,101,0.514,0.727,0.333,18,42,0,,,,,,,
110,0.478,0.706,0.333,25,50,1610612751,96,0.418,0.704,0.333,19,40,1,,,,,,,
118,0.5,0.8,0.476,29,54,1610612738,93,0.432,0.591,0.323,21,31,1,,,,,,,
104,0.463,0.69,0.308,24,37,1610612762,98,0.463,0.778,0.235,24,46,1,,,,,,,
107,0.447,0.767,0.333,20,39,1610612750,123,0.517,0.769,0.565,27,45,0,,,,,,,
122,0.544,0.75,0.474,25,43,1610612755,115,0.484,0.474,0.389,23,43,1,,,,,,,
115,0.506,0.815,0.45,24,48,1610612741,107,0.451,0.762,0.333,24,31,1,,,,,,,
102,0.419,0.903,0.353,18,39,1610612761,112,0.518,0.682,0.423,25,35,0,,,,,,,
107,0.452,0.767,0.364,20,49,1610612765,100,0.36,0.844,0.409,20,41,1,,,,,,,
99,0.393,0.867,0.304,22,39,1610612745,101,0.474,0.773,0.333,25,45,0,,,,,,,
111,0.437,0.727,0.344,24,55,1610612757,80,0.352,0.857,0.2,16,47,1,,,,,,,
116,0.581,0.591,0.515,33,39,1610612742,95,0.395,0.75,0.214,20,42,1,,,,,,,
106,0.374,0.84,0.262,21,39,1610612737,110,0.506,0.708,0.379,22,50,0,,,,,,,
119,0.553,0.885,0.364,20,43,1610612750,110,0.424,0.714,0.429,20,41,1,,,,,,,
108,0.512,0.684,0.292,29,32,1610612743,107,0.5,0.794,0.417,24,39,1,,,,,,,
124,0.556,0.714,0.452,22,35,1610612756,121,0.5,0.848,0.333,18,41,1,,,,,,,
97,0.487,0.786,0.385,20,37,1610612742,109,0.524,0.867,0.435,24,37,0,,,,,,,
102,0.481,0.8,0.32,24,39,1610612740,94,0.452,0.722,0.238,23,40,1,,,,,,,
84,0.403,0.682,0.333,16,42,1610612762,109,0.506,0.6,0.579,20,45,0,,,,,,,
106,0.415,0.9,0.37,20,45,1610612745,114,0.519,0.833,0.459,28,37,0,,,,,,,
122,0.488,0.875,0.375,30,43,1610612754,100,0.426,0.733,0.273,23,52,1,,,,,,,
112,0.472,0.806,0.158,26,56,1610612753,80,0.388,0.833,0.3,28,39,1,,,,,,,
97,0.435,0.824,0.321,24,47,1610612748,85,0.369,0.864,0.235,12,41,1,,,,,,,
114,0.539,0.864,0.52,28,46,1610612765,82,0.366,0.692,0.333,14,39,1,,,,,,,
116,0.5,0.833,0.457,35,38,1610612740,106,0.488,0.778,0.333,26,43,1,,,,,,,
109,0.506,0.895,0.4,18,39,1610612762,114,0.507,0.857,0.32,21,34,0,,,,,,,
94,0.383,0.813,0.231,15,44,1610612757,100,0.451,0.815,0.424,19,37,0,,,,,,,
91,0.357,0.774,0.233,22,43,1610612758,96,0.436,0.742,0.313,21,47,0,,,,,,,
86,0.375,0.917,0.237,14,46,1610612749,75,0.366,0.75,0.207,14,51,1,,,,,,,
107,0.456,0.81,0.32,31,39,1610612743,123,0.524,0.774,0.478,21,47,0,,,,,,,
119,0.456,0.771,0.435,22,53,1610612756,108,0.44,0.786,0.3,20,40,1,,,,,,,
112,0.523,0.625,0.438,24,41,1610612750,92,0.393,0.759,0.211,12,41,1,,,,,,,
101,0.46,0.583,0.368,21,45,1610612739,102,0.407,0.778,0.368,23,49,0,,,,,,,
88,0.397,0.63,0.321,21,43,1610612764,86,0.395,0.706,0.353,11,49,1,,,,,,,
103,0.476,0.727,0.35,22,47,1610612743,86,0.33,0.85,0.28,15,48,1,,,,,,,
111,0.535,0.583,0.462,27,36,1610612741,94,0.43,0.8,0.333,17,40,1,,,,,,,
112,0.529,0.583,0.4,29,44,1610612745,97,0.435,0.846,0.333,22,43,1,,,,,,,
117,0.5,0.84,0.424,28,53,1610612758,91,0.393,0.789,0.357,27,36,1,,,,,,,
92,0.405,0.88,0.4,19,40,1610612746,116,0.516,0.929,0.391,24,41,0,,,,,,,
95,0.388,0.8,0.25,13,46,1610612737,92,0.386,0.639,0.2,22,47,1,,,,,,,
96,0.44,0.889,0.24,14,50,1610612748,87,0.386,0.667,0.321,19,43,1,,,,,,,
95,0.402,0.762,0.25,20,46,1610612766,99,0.419,0.708,0.333,24,49,0,,,,,,,
104,0.44,0.815,0.348,15,42,1610612752,117,0.517,0.762,0.429,32,40,0,,,,,,,
88,0.369,0.773,0.346,26,48,1610612746,99,0.376,0.818,0.296,19,47,0,,,,,,,
111,0.457,0.536,0.333,28,43,1610612756,112,0.43,0.857,0.333,18,59,0,,,,,,,
95,0.41,0.85,0.357,18,44,1610612757,105,0.45,0.808,0.387,21,42,0,,,,,,,
86,0.375,0.625,0.423,15,42,1610612759,100,0.446,0.909,0.3,17,49,0,,,,,,,
117,0.474,0.905,0.267,26,51,1610612744,97,0.453,0.7,0.156,26,40,1,,,,,,,
102,0.452,0.696,0.333,24,44,1610612758,94,0.475,0.647,0.389,17,39,1,,,,,,,
125,0.573,0.792,0.444,32,41,1610612754,107,0.469,0.778,0.435,29,32,1,,,,,,,
99,0.398,0.8,0.409,20,43,1610612743,102,0.481,0.72,0.273,24,44,0,,,,,,,
128,0.488,0.865,0.412,24,42,1610612738,122,0.479,0.864,0.344,25,39,1,,,,,,,
122,0.517,0.8,0.467,27,46,1610612760,96,0.402,0.571,0.37,20,41,1,,,,,,,
103,0.583,0.667,0.3,21,36,1610612761,113,0.558,0.68,0.4,21,31,0,,,,,,,
109,0.494,0.692,0.382,25,44,1610612755,93,0.395,0.867,0.316,23,37,1,,,,,,,
109,0.539,0.824,0.481,27,45,1610612765,101,0.42,0.857,0.36,21,38,1,,,,,,,
99,0.435,0.68,0.4,18,34,1610612745,118,0.472,0.704,0.375,25,54,0,,,,,,,
116,0.482,0.793,0.344,30,37,1610612747,123,0.533,0.9,0.409,24,42,0,,,,,,,
89,0.351,0.75,0.296,20,52,1610612740,83,0.37,0.75,0.324,17,43,1,,,,,,,
107,0.471,0.647,0.438,28,39,1610612741,100,0.432,0.742,0.35,21,49,1,,,,,,,
97,0.455,0.577,0.48,18,41,1610612742,81,0.429,0.8,0.269,18,36,1,,,,,,,
118,0.427,0.833,0.313,15,59,1610612757,115,0.416,0.905,0.364,25,53,1,,,,,,,
83,0.391,0.444,0.318,22,41,1610612760,85,0.405,0.6,0.25,14,52,0,,,,,,,
128,0.518,0.839,0.5,22,46,1610612745,120,0.478,0.68,0.386,30,32,1,,,,,,,
101,0.494,0.75,0.45,28,42,1610612753,103,0.452,0.765,0.24,29,39,0,,,,,,,
115,0.471,0.793,0.357,19,43,1610612747,108,0.449,0.88,0.214,14,44,1,,,,,,,
108,0.43,0.724,0.448,24,45,1610612758,96,0.382,0.852,0.217,12,53,1,,,,,,,
102,0.461,0.571,0.615,19,48,1610612752,89,0.407,0.8,0.318,18,43,1,,,,,,,
113,0.439,0.78,0.346,23,42,1610612749,117,0.484,0.905,0.313,30,49,0,,,,,,,
116,0.551,0.783,0.6,29,50,1610612763,80,0.36,0.759,0.167,10,32,1,,,,,,,
91,0.434,0.905,0.3,19,34,1610612762,106,0.5,0.833,0.484,22,39,0,,,,,,,
104,0.43,0.762,0.359,23,32,1610612744,127,0.562,0.739,0.385,36,45,0,,,,,,,
105,0.466,0.76,0.25,16,43,1610612743,102,0.407,0.771,0.409,14,46,1,,,,,,,
88,0.344,0.81,0.161,14,45,1610612741,118,0.506,0.944,0.407,26,58,0,,,,,,,
106,0.418,0.617,0.367,24,43,1610612758,95,0.48,0.684,0.435,26,38,1,,,,,,,
116,0.5,0.789,0.375,21,44,1610612756,98,0.417,0.742,0.333,19,44,1,,,,,,,
88,0.41,0.7,0.222,17,49,1610612762,75,0.397,0.769,0.368,18,43,1,,,,,,,
100,0.411,0.72,0.348,19,50,1610612744,106,0.422,0.848,0.276,27,43,0,,,,,,,
99,0.463,0.692,0.35,19,36,1610612759,106,0.451,0.846,0.556,20,44,0,,,,,,,
98,0.443,0.75,0.25,23,58,1610612749,83,0.391,0.786,0.235,22,40,1,,,,,,,
113,0.474,0.824,0.346,29,45,1610612747,96,0.402,0.792,0.219,20,41,1,,,,,,,
112,0.443,0.731,0.484,24,47,1610612764,103,0.442,0.88,0.2,19,40,1,,,,,,,
93,0.42,0.667,0.355,16,47,1610612742,92,0.372,0.85,0.355,17,43,1,,,,,,,
72,0.35,0.733,0.278,16,39,1610612737,104,0.494,0.652,0.25,31,47,0,,,,,,,
98,0.405,0.758,0.281,22,38,1610612738,104,0.481,0.647,0.484,25,42,0,,,,,,,
111,0.526,0.641,0.286,24,41,1610612763,104,0.43,0.808,0.36,19,40,1,,,,,,,
105,0.409,0.733,0.297,17,40,1610612753,99,0.452,0.577,0.286,21,50,1,,,,,,,
118,0.523,0.905,0.429,34,47,1610612754,101,0.489,0.889,0.389,34,33,1,,,,,,,
110,0.466,0.833,0.364,25,44,1610612751,108,0.44,0.821,0.324,23,45,1,,,,,,,
98,0.422,0.783,0.417,21,50,1610612740,79,0.372,0.733,0.182,14,45,1,,,,,,,
113,0.38,0.795,0.261,19,61,1610612757,115,0.459,0.714,0.313,23,45,0,,,,,,,
106,0.459,0.76,0.346,24,31,1610612750,103,0.529,0.71,0.318,19,36,1,,,,,,,
91,0.389,0.944,0.25,12,51,1610612739,94,0.418,0.727,0.375,20,40,0,,,,,,,
103,0.437,0.85,0.303,20,52,1610612754,94,0.378,0.65,0.292,22,49,1,,,,,,,
108,0.505,0.833,0.368,27,53,1610612753,82,0.347,0.667,0.308,20,44,1,,,,,,,
113,0.417,0.737,0.238,13,57,1610612756,110,0.447,0.656,0.179,15,44,1,,,,,,,
91,0.372,0.65,0.412,19,52,1610612766,97,0.38,0.833,0.318,20,49,0,,,,,,,
98,0.438,0.833,0.276,13,34,1610612745,106,0.471,0.806,0.469,21,41,0,,,,,,,
96,0.413,0.7,0.24,14,47,1610612747,89,0.381,0.762,0.391,16,43,1,,,,,,,
114,0.47,0.652,0.227,29,49,1610612744,122,0.484,0.893,0.321,32,49,0,,,,,,,
114,0.5,0.778,0.462,28,52,1610612764,99,0.426,0.722,0.3,25,40,1,,,,,,,
105,0.391,0.733,0.44,25,55,1610612738,99,0.5,0.625,0.348,22,36,1,,,,,,,
94,0.4,0.842,0.3,22,40,1610612759,102,0.456,0.889,0.333,23,40,0,,,,,,,
106,0.459,0.75,0.222,18,48,1610612746,114,0.407,0.696,0.276,12,48,0,,,,,,,
96,0.382,0.786,0.333,20,45,1610612748,108,0.485,0.625,0.25,27,52,0,,,,,,,
130,0.505,0.765,0.526,30,52,1610612742,121,0.433,0.722,0.375,26,49,1,,,,,,,
122,0.539,0.833,0.344,36,47,1610612751,117,0.443,0.8,0.341,22,44,1,,,,,,,
109,0.477,0.828,0.167,17,51,1610612765,91,0.417,0.773,0.182,17,40,1,,,,,,,
96,0.424,0.75,0.188,23,46,1610612766,107,0.449,0.833,0.304,27,51,0,,,,,,,
102,0.45,0.704,0.458,19,45,1610612750,98,0.419,0.69,0.333,20,45,1,,,,,,,
102,0.413,0.885,0.158,31,33,1610612743,107,0.446,0.758,0.333,18,58,0,,,,,,,
97,0.429,0.72,0.292,21,43,1610612760,103,0.415,0.731,0.273,19,53,0,,,,,,,
94,0.468,0.667,0.25,20,41,1610612758,113,0.512,0.731,0.286,24,41,0,,,,,,,
120,0.506,0.818,0.343,21,39,1610612745,114,0.512,0.704,0.241,29,39,1,,,,,,,
117,0.479,0.737,0.371,31,51,1610612752,88,0.368,0.75,0.333,17,42,1,,,,,,,
113,0.52,1,0.684,22,34,1610612762,104,0.488,1,0.333,19,31,1,,,,,,,
100,0.471,0.722,0.212,24,35,1610612759,129,0.48,0.885,0.5,25,55,0,,,,,,,
119,0.576,0.583,0.483,33,50,1610612761,82,0.354,0.8,0.2,8,36,1,,,,,,,
110,0.507,0.633,0.25,12,46,1610612755,113,0.444,0.765,0.368,13,40,0,,,,,,,
109,0.488,0.75,0.375,21,56,1610612766,74,0.316,0.724,0.136,8,37,1,,,,,,,
114,0.506,0.941,0.444,31,48,1610612745,99,0.409,0.682,0.229,20,46,1,,,,,,,
101,0.513,0.944,0.231,26,49,1610612742,75,0.38,0.714,0.238,17,28,1,,,,,,,
94,0.391,0.655,0.259,20,49,1610612756,98,0.393,0.639,0.278,17,55,0,,,,,,,
107,0.433,0.923,0.395,27,51,1610612757,96,0.416,0.7,0.308,23,45,1,,,,,,,
96,0.415,0.833,0.333,22,49,1610612748,88,0.36,0.7,0.293,23,48,1,,,,,,,
114,0.426,0.792,0.333,27,46,1610612740,111,0.427,0.76,0.385,23,51,1,,,,,,,
111,0.476,0.792,0.4,28,36,1610612752,116,0.494,0.786,0.273,28,46,0,,,,,,,
81,0.305,0.826,0.182,24,45,1610612737,97,0.471,0.692,0.32,33,55,0,,,,,,,
96,0.417,0.76,0.292,19,41,1610612752,121,0.489,0.694,0.24,33,50,0,,,,,,,
92,0.455,0.85,0.217,20,37,1610612761,103,0.432,0.783,0.429,20,47,0,,,,,,,
111,0.481,0.818,0.381,25,50,1610612754,103,0.429,0.9,0.28,26,34,1,,,,,,,
101,0.413,0.878,0.136,18,43,1610612763,94,0.398,0.643,0.323,14,45,1,,,,,,,
91,0.373,0.917,0.219,20,42,1610612745,106,0.43,0.714,0.308,18,54,0,,,,,,,
84,0.372,0.826,0.304,20,38,1610612757,88,0.462,0.75,0.37,17,47,0,,,,,,,
112,0.457,0.56,0.412,28,45,1610612744,123,0.478,0.96,0.333,34,44,0,,,,,,,
91,0.439,0.5,0.25,24,46,1610612764,96,0.415,0.71,0.316,20,47,0,,,,,,,
96,0.419,0.692,0.286,25,53,1610612740,89,0.388,0.8,0.292,20,44,1,,,,,,,
107,0.512,1,0.417,23,46,1610612753,77,0.337,0.792,0.105,13,42,1,,,,,,,
97,0.452,0.667,0.214,25,50,1610612743,87,0.348,0.633,0.16,15,49,1,,,,,,,
89,0.42,0.889,0.227,22,49,1610612746,92,0.455,0.909,0.364,27,36,0,,,,,,,
120,0.488,0.828,0.364,25,55,1610612751,99,0.414,0.667,0.344,25,34,1,,,,,,,
102,0.487,0.833,0.481,23,49,1610612749,78,0.37,0.824,0.235,14,39,1,,,,,,,
104,0.426,0.85,0.269,26,57,1610612766,108,0.333,0.829,0.276,24,54,0,,,,,,,
104,0.519,0.625,0.346,23,43,1610612746,78,0.392,0.8,0.19,15,37,1,,,,,,,
98,0.442,0.5,0.4,19,46,1610612737,105,0.409,0.852,0.37,24,49,0,,,,,,,
112,0.5,0.789,0.333,23,47,1610612750,94,0.4,0.762,0.357,17,37,1,,,,,,,
97,0.398,0.632,0.469,19,52,1610612743,106,0.451,0.606,0.462,21,49,0,,,,,,,
76,0.368,0.767,0.15,16,38,1610612765,97,0.468,0.615,0.429,21,44,0,,,,,,,
124,0.6,0.816,0.474,26,40,1610612764,119,0.485,0.944,0.258,24,32,1,,,,,,,
107,0.457,0.706,0.407,26,47,1610612738,119,0.589,0.571,0.5,25,29,0,,,,,,,
96,0.41,0.682,0.406,23,36,1610612750,101,0.481,0.909,0.333,16,51,0,,,,,,,
125,0.426,0.865,0.206,27,60,1610612763,134,0.413,0.705,0.386,30,50,0,,,,,,,
86,0.442,0.632,0.273,25,34,1610612741,107,0.468,0.952,0.433,26,48,0,,,,,,,
107,0.429,0.788,0.333,21,38,1610612744,112,0.543,0.636,0.435,29,43,0,,,,,,,
114,0.506,0.786,0.5,24,51,1610612754,106,0.466,0.68,0.438,22,38,1,,,,,,,
118,0.516,0.75,0.409,28,60,1610612739,108,0.443,0.909,0.4,22,26,1,,,,,,,
100,0.446,0.84,0.263,20,47,1610612748,108,0.483,0.619,0.367,24,39,0,,,,,,,
128,0.463,0.696,0.414,28,60,1610612744,129,0.459,0.667,0.405,27,52,0,,,,,,,
112,0.404,0.793,0.394,21,46,1610612742,107,0.429,0.75,0.5,16,56,1,,,,,,,
100,0.42,0.548,0.346,22,47,1610612755,79,0.329,0.862,0.133,12,54,1,,,,,,,
97,0.384,0.75,0.286,23,49,1610612738,100,0.417,0.688,0.276,24,50,0,,,,,,,
94,0.434,0.688,0.393,25,40,1610612765,99,0.425,0.818,0.25,22,45,0,,,,,,,
94,0.424,0.727,0.667,15,46,1610612763,110,0.398,0.773,0.435,16,36,0,,,,,,,
94,0.41,0.875,0.36,24,33,1610612761,119,0.577,0.9,0.44,31,39,0,,,,,,,
109,0.442,0.771,0.286,24,42,1610612757,108,0.481,0.759,0.417,23,44,1,,,,,,,
104,0.465,0.714,0.4,31,31,1610612758,116,0.587,0.789,0.619,31,37,0,,,,,,,
104,0.439,0.781,0.292,27,42,1610612745,116,0.432,0.857,0.278,22,48,0,,,,,,,
89,0.395,0.857,0.333,17,51,1610612759,95,0.388,0.9,0.458,22,42,0,,,,,,,
101,0.43,0.75,0.375,19,52,1610612749,83,0.337,0.71,0.227,12,47,1,,,,,,,
105,0.415,0.737,0.474,22,42,1610612743,88,0.411,0.806,0.15,19,45,1,,,,,,,
110,0.408,0.774,0.368,16,42,1610612756,111,0.447,0.736,0.267,16,39,0,,,,,,,
121,0.5,0.654,0.387,24,55,1610612751,100,0.39,0.815,0.424,20,37,1,,,,,,,
121,0.483,0.629,0.448,26,50,1610612755,91,0.383,0.697,0.261,17,44,1,,,,,,,
114,0.465,0.806,0.321,25,52,1610612760,109,0.406,0.708,0.389,24,54,1,,,,,,,
106,0.432,0.615,0.286,19,46,1610612757,109,0.448,0.69,0.407,23,54,0,,,,,,,
98,0.435,0.857,0.333,23,51,1610612750,86,0.347,0.765,0.269,16,50,1,,,,,,,
90,0.41,0.818,0.433,20,41,1610612764,88,0.439,0.765,0.143,15,48,1,,,,,,,
99,0.458,0.677,0.105,22,45,1610612739,93,0.392,0.846,0.3,19,42,1,,,,,,,
81,0.407,0.538,0.2,20,40,1610612759,86,0.413,0.765,0.467,21,47,0,,,,,,,
94,0.4,0.727,0.37,18,30,1610612762,96,0.5,0.706,0.143,12,51,0,,,,,,,
123,0.472,0.697,0.432,26,45,1610612740,117,0.471,0.789,0.333,27,46,1,,,,,,,
124,0.531,0.706,0.5,18,29,1610612743,115,0.476,0.689,0.273,21,54,1,,,,,,,
104,0.444,0.938,0.281,23,35,1610612766,86,0.383,0.767,0.053,18,50,1,,,,,,,
116,0.536,0.609,0.444,26,39,1610612751,98,0.387,0.738,0.273,13,42,1,,,,,,,
108,0.459,0.759,0.348,29,41,1610612755,105,0.371,0.829,0.286,26,50,1,,,,,,,
121,0.513,0.786,0.476,25,44,1610612754,105,0.5,0.652,0.364,27,37,1,,,,,,,
100,0.463,0.621,0.364,21,42,1610612750,109,0.393,0.744,0.435,18,51,0,,,,,,,
88,0.418,0.81,0.313,19,47,1610612742,74,0.337,0.667,0.188,16,50,1,,,,,,,
102,0.456,0.821,0.304,24,41,1610612737,91,0.415,1,0.333,27,39,1,,,,,,,
115,0.416,0.897,0.3,16,56,1610612756,110,0.464,0.56,0.333,22,48,1,,,,,,,
97,0.394,0.591,0.333,21,47,1610612743,101,0.354,0.9,0.222,25,60,0,,,,,,,
119,0.489,0.783,0.321,25,45,1610612764,125,0.48,0.733,0.25,30,45,0,,,,,,,
115,0.484,0.696,0.474,26,55,1610612741,108,0.427,0.788,0.2,19,40,1,,,,,,,
101,0.449,0.708,0.412,21,37,1610612765,94,0.438,0.733,0.227,21,52,1,,,,,,,
92,0.425,0.75,0.222,24,41,1610612738,107,0.455,0.684,0.438,21,49,0,,,,,,,
83,0.366,0.576,0.167,16,36,1610612737,104,0.477,0.652,0.333,28,53,0,,,,,,,
105,0.443,0.8,0.429,22,45,1610612758,96,0.422,0.7,0.462,24,43,1,,,,,,,
117,0.532,0.714,0.481,30,42,1610612753,102,0.44,0.714,0.458,23,37,1,,,,,,,
99,0.384,0.739,0.273,16,47,1610612762,104,0.493,0.692,0.313,19,44,0,,,,,,,
104,0.522,0.852,0.391,28,46,1610612761,98,0.442,0.774,0.353,13,32,1,,,,,,,
92,0.423,0.889,0.323,23,47,1610612738,89,0.4,0.75,0.258,23,43,1,,,,,,,
95,0.393,0.739,0.421,21,40,1610612748,106,0.551,0.6,0.478,27,46,0,,,,,,,
96,0.408,0.765,0.364,24,44,1610612754,113,0.433,0.706,0.324,25,59,0,,,,,,,
130,0.537,0.846,0.476,27,51,1610612752,103,0.406,0.778,0.355,23,34,1,,,,,,,
103,0.459,0.628,0.308,19,52,1610612758,84,0.359,0.742,0.263,16,38,1,,,,,,,
120,0.514,0.795,0.517,29,47,1610612746,75,0.325,0.731,0.222,17,35,1,,,,,,,
91,0.461,0.64,0.263,22,48,1610612749,93,0.375,0.697,0.4,20,45,0,,,,,,,
102,0.472,0.744,0.208,19,38,1610612753,97,0.479,0.64,0.458,19,37,1,,,,,,,
95,0.422,0.6,0.394,21,49,1610612766,88,0.368,0.718,0.182,14,48,1,,,,,,,
106,0.433,0.778,0.318,15,43,1610612743,108,0.461,0.705,0.304,24,45,0,,,,,,,
91,0.378,0.842,0.273,16,48,1610612759,86,0.4,0.688,0.44,17,41,1,,,,,,,
97,0.43,0.586,0.261,14,58,1610612744,93,0.393,0.625,0.333,19,42,1,,,,,,,
116,0.573,0.714,0.571,29,44,1610612742,102,0.429,0.72,0.429,23,36,1,,,,,,,
89,0.386,0.769,0.366,22,39,1610612739,93,0.402,0.84,0.24,17,48,0,,,,,,,
115,0.519,0.781,0.37,24,45,1610612744,101,0.402,0.69,0.385,19,35,1,,,,,,,
97,0.364,0.731,0.326,18,43,1610612739,112,0.53,0.609,0.417,15,41,0,,,,,,,
97,0.469,0.577,0.24,15,40,1610612744,108,0.407,0.806,0.472,23,43,0,,,,,,,
120,0.527,0.706,0.48,23,52,1610612744,90,0.421,0.654,0.273,21,32,1,,,,,,,
110,0.543,0.7,0.455,26,46,1610612739,77,0.354,0.667,0.217,15,34,1,,,,,,,
104,0.494,0.9,0.333,29,41,1610612739,89,0.381,0.9,0.333,17,47,1,,,,,,,
96,0.435,0.625,0.459,20,46,1610612760,88,0.382,0.765,0.259,20,47,1,,,,,,,
101,0.422,0.688,0.13,16,49,1610612744,108,0.409,0.625,0.467,23,44,0,,,,,,,
87,0.418,0.765,0.32,10,33,1610612739,113,0.541,0.762,0.548,22,38,0,,,,,,,
120,0.471,0.912,0.375,25,45,1610612760,111,0.429,0.833,0.433,23,45,1,,,,,,,
116,0.571,0.75,0.476,23,48,1610612761,78,0.391,0.6,0.176,19,27,1,,,,,,,
